round,arena,pirate1,pirate2,pirate3,pirate4,fa1,fa2,fa3,fa4,pfa1,pfa2,pfa3,pfa4,nfa1,nfa2,nfa3,nfa4,opening_odds1,opening_odds2,opening_odds3,opening_odds4,closing_odds1,closing_odds2,closing_odds3,closing_odds4,winner
6479,2,11,3,5,17,0,1,1,0,1,1,2,1,-1,0,-1,-1,13,13,2,2,13,13,2,2,4
6479,3,7,13,16,6,2,-3,-2,0,2,0,0,0,0,-3,-2,0,3,10,3,3,3,10,3,3,4
6479,4,4,19,10,18,0,-1,0,-1,1,1,1,3,-1,-2,-1,-4,4,2,9,7,5,2,11,8,1
6480,0,13,1,4,15,0,1,0,1,1,2,2,1,-1,-1,-2,0,13,5,13,2,13,7,13,2,4
6480,1,6,3,19,14,1,4,-1,2,2,5,1,3,-1,-1,-2,-1,10,9,2,3,13,11,2,3,4
6480,2,20,17,18,5,2,2,2,0,2,2,4,2,0,0,-2,-2,3,2,7,6,3,2,7,6,2
6480,3,2,12,10,8,4,4,0,2,5,4,0,5,-1,0,0,-3,3,2,11,5,3,2,11,6,4
6480,4,16,7,9,11,4,1,2,3,4,2,2,4,0,-1,0,-1,2,5,12,4,2,7,13,6,1
6481,0,5,3,2,9,0,3,-1,2,2,4,2,2,-2,-1,-3,0,3,4,4,3,3,4,4,3,3
6481,1,10,4,12,16,-2,1,3,3,1,3,4,4,-3,-2,-1,-1,13,6,6,2,13,7,7,2,4
6481,2,18,14,19,6,3,5,0,2,5,5,2,3,-2,0,-2,-1,13,4,2,5,13,5,2,6,1
6481,3,8,7,13,15,1,3,-1,2,4,3,3,3,-3,0,-4,-1,13,8,13,2,13,10,13,2,4
6481,4,11,17,20,1,-1,-2,1,2,1,1,2,3,-2,-3,-1,-1,13,13,3,2,13,13,4,2,3
6482,0,18,12,20,14,1,3,-1,2,4,5,0,4,-3,-2,-1,-2,13,3,3,2,13,3,2,2,4
6482,1,6,2,19,17,1,3,0,1,2,5,1,2,-1,-2,-1,-1,13,10,2,2,13,10,2,3,3
6482,2,9,1,11,4,0,5,-3,1,1,7,1,2,-1,-2,-4,-1,13,2,13,2,13,2,13,2,2
6482,3,10,7,5,15,0,4,1,-3,1,4,2,0,-1,0,-1,-3,13,3,3,2,13,3,4,2,2
6482,4,13,3,8,16,2,3,1,2,3,4,4,4,-1,-1,-3,-2,3,9,7,2,3,10,8,2,2
6483,0,12,2,9,17,2,2,1,4,3,4,2,4,-1,-2,-1,0,13,6,13,2,13,9,13,2,2
6483,1,15,4,13,8,2,2,2,0,3,2,3,3,-1,0,-1,-3,2,5,5,13,2,7,7,13,2
6483,2,16,7,19,14,6,-2,-2,3,7,1,1,3,-1,-3,-3,0,2,13,4,5,2,13,5,7,1
6483,3,1,11,10,3,1,1,1,2,3,1,2,3,-2,0,-1,-1,2,7,11,4,2,9,13,6,4
6483,4,6,5,20,18,1,1,1,0,2,1,1,1,-1,0,0,-1,12,3,2,5,12,3,2,5,3
6484,0,14,9,5,2,2,1,2,-1,3,1,3,2,-1,0,-1,-3,5,13,2,4,5,13,2,5,3
6484,1,18,3,8,1,1,1,2,3,3,3,5,4,-2,-2,-3,-1,13,13,11,2,13,13,13,2,4
6484,2,6,7,19,12,0,2,2,3,0,2,2,4,0,0,0,-1,13,12,2,5,13,13,2,7,4
6484,3,17,4,11,15,0,2,1,1,2,2,2,3,-2,0,-1,-2,12,4,13,2,13,6,13,2,4
6484,4,10,20,13,16,-2,-2,2,3,0,0,3,4,-2,-2,-1,-1,13,11,3,2,13,12,3,2,4
6485,0,18,16,4,9,0,-1,3,0,1,2,3,0,-1,-3,0,0,12,7,2,11,13,8,2,13,3
6485,1,19,6,11,7,0,-1,1,2,1,0,1,2,-1,-1,0,0,2,13,12,2,2,13,13,2,1
6485,2,12,8,15,13,2,-1,2,3,4,2,3,3,-2,-3,-1,0,13,13,2,3,13,13,2,4,4
6485,3,3,2,14,10,1,-1,0,0,2,3,2,1,-1,-4,-2,-1,6,5,3,3,6,5,3,3,4
6485,4,1,20,5,17,1,1,0,3,4,1,2,3,-3,0,-2,0,7,5,13,2,9,7,13,2,3
6486,0,18,8,17,3,-2,3,0,5,0,6,2,5,-2,-3,-2,0,10,7,2,2,10,7,2,2,4
6486,1,16,6,12,14,0,-1,2,1,1,0,3,2,-1,-1,-1,-1,3,10,3,3,3,10,3,3,1
6486,2,9,19,2,10,0,-2,3,-1,1,0,4,2,-1,-2,-1,-3,13,2,2,11,13,2,2,11,4
6486,3,7,11,15,5,4,1,0,2,6,1,1,3,-2,0,-1,-1,6,13,2,3,6,13,2,3,4
6486,4,1,13,20,4,4,0,1,-1,4,3,1,2,0,-3,0,-3,2,12,4,13,2,13,6,13,1
6487,0,9,3,10,18,0,3,1,1,1,3,1,2,-1,0,0,-1,13,5,5,2,13,7,7,2,1
6487,1,2,14,20,8,3,1,1,-1,4,2,1,3,-1,-1,0,-4,5,8,2,10,7,10,2,13,3
6487,2,12,1,16,17,0,1,1,1,3,3,3,2,-3,-2,-2,-1,13,3,3,2,13,3,3,2,4
6487,3,11,6,4,7,0,-1,1,2,2,1,2,3,-2,-2,-1,-1,13,11,2,2,13,11,2,2,3
6487,4,5,15,19,13,0,0,1,1,1,2,2,2,-1,-2,-1,-1,13,3,2,5,13,3,2,5,2
6488,0,3,5,1,6,2,0,3,2,3,1,4,2,-1,-1,-1,0,13,11,2,4,13,13,2,6,3
6488,1,4,13,12,16,0,1,0,0,2,1,1,2,-2,0,-1,-2,7,3,6,2,7,3,6,2,4
6488,2,19,15,2,8,-3,1,4,-1,0,2,5,1,-3,-1,-1,-2,13,2,4,13,13,2,6,13,4
6488,3,20,9,17,7,0,-1,0,3,1,0,2,3,-1,-1,-2,0,4,13,3,2,4,13,3,2,4
6488,4,11,18,10,14,1,0,-1,1,2,2,1,2,-1,-2,-2,-1,9,4,9,2,11,6,11,2,4
6489,0,14,1,13,3,2,0,-1,7,3,2,1,7,-1,-2,-2,0,8,3,5,2,8,3,5,2,3
6489,1,17,4,20,16,5,-1,1,3,5,2,2,4,0,-3,-1,-1,3,13,4,2,2,13,4,2,1
6489,2,15,19,2,11,-1,-1,-1,3,0,3,0,3,-1,-4,-1,0,2,3,13,6,2,3,13,6,2
6489,3,7,9,10,8,4,-1,1,4,4,0,1,5,0,-1,0,-1,2,13,7,2,2,13,7,2,4
6489,4,18,6,5,12,-2,-1,4,3,2,1,4,3,-4,-2,0,0,13,13,2,3,13,13,2,4,4
6490,0,18,14,12,6,3,1,1,0,4,4,2,1,-1,-3,-1,-1,3,7,3,3,3,7,3,3,4
6490,1,4,8,16,11,0,0,5,1,1,3,5,3,-1,-3,0,-2,7,13,2,11,10,13,2,13,3
6490,2,1,19,15,9,5,0,1,2,6,1,3,2,-1,-1,-2,0,3,5,2,13,3,5,2,13,3
6490,3,3,20,10,13,4,1,1,3,4,1,1,4,0,0,0,-1,11,3,13,2,12,3,13,2,4
6490,4,7,17,5,2,2,2,1,-1,3,3,2,1,-1,-1,-1,-2,6,2,3,7,6,2,3,7,4
6491,0,5,14,20,7,2,2,2,4,2,2,2,5,0,0,0,-1,6,11,2,2,5,11,2,2,3
6491,1,8,3,13,12,2,3,1,4,4,4,2,4,-2,-1,-1,0,10,12,3,2,11,12,3,2,2
6491,2,17,2,6,9,5,-1,0,1,5,2,0,2,0,-3,0,-1,2,12,6,13,2,13,7,13,1
6491,3,11,16,19,10,2,3,0,0,3,4,1,1,-1,-1,-1,-1,13,2,2,13,13,2,2,13,2
6491,4,4,15,1,18,0,1,-1,1,2,1,1,4,-2,0,-2,-3,13,2,5,12,13,2,7,13,2
6492,0,12,5,20,18,4,2,1,0,4,2,1,2,0,0,0,-2,5,3,2,5,5,3,2,5,3
6492,1,2,16,10,19,-2,-1,0,1,1,0,2,1,-3,-1,-2,0,13,8,13,2,13,10,13,2,4
6492,2,3,1,14,8,4,-1,1,4,4,2,1,6,0,-3,0,-2,8,2,4,3,8,2,4,3,4
6492,3,15,17,7,11,1,2,2,-1,2,4,2,2,-1,-2,0,-3,2,5,5,13,2,7,7,13,1
6492,4,6,9,13,4,1,0,3,1,1,1,5,2,0,-1,-2,-1,9,13,2,2,9,13,2,2,4
6493,0,20,5,16,13,-1,0,2,1,1,1,3,2,-2,-1,-1,-1,10,7,2,2,10,7,2,2,4
6493,1,4,8,7,19,2,2,0,-1,2,3,1,0,0,-1,-1,-1,3,11,10,2,3,12,12,2,1
6493,2,9,15,6,18,0,2,0,0,1,3,0,2,-1,-1,0,-2,13,2,11,12,13,2,13,13,2
6493,3,17,1,12,14,2,3,3,2,4,4,3,4,-2,-1,0,-2,5,2,4,6,7,2,6,7,2
6493,4,2,10,11,3,3,0,1,0,4,2,2,2,-1,-2,-1,-2,2,10,4,5,2,13,6,7,3
6494,0,14,20,2,13,2,2,0,-1,3,3,2,1,-1,-1,-2,-2,12,2,7,3,12,2,7,3,3
6494,1,19,15,11,8,-1,2,1,-1,1,3,2,2,-2,-1,-1,-3,7,2,13,13,9,2,13,13,2
6494,2,6,7,18,12,0,1,1,1,1,2,3,2,-1,-1,-2,-1,8,3,5,2,8,3,5,2,4
6494,3,9,16,10,1,3,1,-2,1,3,2,1,2,0,-1,-3,-1,13,5,13,2,13,7,13,2,4
6494,4,4,3,5,17,0,2,3,4,3,3,4,6,-3,-1,-1,-2,10,13,2,2,11,13,2,2,4
6495,0,4,11,19,13,2,-1,-2,-1,3,1,0,1,-1,-2,-2,-2,3,13,2,3,2,13,2,3,1
6495,1,10,6,8,16,0,2,-1,3,1,2,2,5,-1,0,-3,-2,13,4,12,2,13,6,13,2,2
6495,2,17,5,15,14,-1,1,-1,5,1,2,0,5,-2,-1,-1,0,13,10,2,2,13,12,2,2,4
6495,3,20,7,3,18,2,-2,3,2,3,0,4,4,-1,-2,-1,-2,2,9,6,3,2,9,6,3,3
6495,4,9,1,12,2,1,0,-1,0,3,0,0,2,-2,0,-1,-2,13,2,10,5,13,2,13,7,4
6496,0,16,11,13,18,1,2,-1,1,2,3,1,3,-1,-1,-2,-2,2,9,4,3,2,9,4,3,4
6496,1,3,9,4,10,2,1,2,0,3,2,4,1,-1,-1,-2,-1,7,10,2,6,9,13,2,9,3
6496,2,20,17,15,12,1,1,0,1,3,2,1,2,-2,-1,-1,-1,8,7,2,8,10,9,2,12,3
6496,3,14,19,2,5,3,-2,4,1,5,1,4,2,-2,-3,0,-1,8,4,2,3,8,4,2,3,1
6496,4,8,7,6,1,-1,0,2,3,3,3,3,5,-4,-3,-1,-2,13,9,5,2,13,11,7,2,4
6497,0,9,7,17,15,2,3,1,1,2,4,4,1,0,-1,-3,0,13,11,11,2,13,13,13,2,4
6497,1,19,5,13,12,-3,1,1,2,1,2,3,3,-4,-1,-2,-1,7,3,3,4,7,3,3,4,1
6497,2,8,10,3,16,-2,0,2,3,1,1,3,4,-3,-1,-1,-1,13,13,11,2,13,13,13,2,2
6497,3,4,1,18,14,1,-1,1,2,2,1,2,2,-1,-2,-1,0,4,3,4,3,4,3,4,3,3
6497,4,2,6,20,11,1,-1,0,2,3,1,1,3,-2,-2,-1,-1,6,11,2,4,6,12,2,5,3
6498,0,11,3,12,18,1,2,1,-1,2,2,2,2,-1,0,-1,-3,9,5,2,3,9,5,2,3,3
6498,1,4,9,8,15,2,0,-2,3,4,2,1,3,-2,-2,-3,0,13,13,13,2,13,13,13,2,4
6498,2,16,17,5,14,1,3,1,3,2,4,2,4,-1,-1,-1,-1,4,2,5,4,4,2,5,4,2
6498,3,20,10,7,6,0,0,2,-2,1,0,2,0,-1,0,0,-2,3,13,2,5,3,13,2,5,1
6498,4,19,1,13,2,-1,5,2,1,0,5,4,4,-1,0,-2,-3,6,2,6,13,9,2,9,13,1
6499,0,1,6,13,19,-2,0,-3,-1,0,2,0,2,-2,-2,-3,-3,3,7,11,2,3,8,12,2,4
6499,1,9,4,16,14,2,1,-2,3,2,3,0,3,0,-2,-2,0,13,3,5,2,13,3,5,2,4
6499,2,15,10,7,18,0,-1,3,0,1,1,3,3,-1,-2,0,-3,2,13,3,13,2,13,4,13,1
6499,3,5,2,17,12,3,1,-1,-1,5,2,2,1,-2,-1,-3,-2,3,5,3,6,3,5,3,6,2
6499,4,20,3,11,8,2,1,3,2,3,3,3,3,-1,-2,0,-1,2,13,5,3,2,13,5,3,1
6500,0,8,9,3,6,1,-2,3,-1,4,0,3,0,-3,-2,0,-1,6,13,3,2,5,13,3,2,3
6500,1,5,13,15,7,2,-1,2,2,3,2,2,5,-1,-3,0,-3,12,13,2,9,13,13,2,11,3
6500,2,19,10,20,4,0,-1,-1,-1,2,0,2,1,-2,-1,-3,-2,2,13,4,3,2,13,3,3,4
6500,3,11,18,12,1,1,1,1,1,2,3,2,3,-1,-2,-1,-2,13,7,5,2,13,9,7,2,4
6500,4,17,16,2,14,2,1,3,3,2,3,4,3,0,-2,-1,0,3,5,3,3,3,5,3,3,2
6501,0,19,16,6,14,0,3,1,3,1,4,1,3,-1,-1,0,0,3,2,8,4,3,2,8,4,2
6501,1,11,18,2,13,1,0,3,-2,1,4,3,2,0,-4,0,-4,13,13,2,3,13,13,2,4,4
6501,2,4,1,20,3,0,0,1,6,2,2,2,6,-2,-2,-1,0,9,3,3,3,9,3,3,3,4
6501,3,17,12,10,15,5,2,0,0,6,2,0,1,-1,0,0,-1,2,12,13,2,2,12,13,2,4
6501,4,8,5,7,9,5,2,4,-2,5,3,4,0,0,-1,0,-2,6,3,2,13,6,3,2,13,1
6502,0,15,3,7,2,1,0,3,-1,1,3,4,2,0,-3,-1,-3,2,13,4,13,2,13,4,13,1
6502,1,17,6,11,10,4,3,3,1,4,3,4,1,0,0,-1,0,2,3,6,8,2,3,6,8,2
6502,2,4,1,5,20,1,4,1,2,2,5,2,2,-1,-1,-1,0,13,2,6,2,13,2,5,2,4
6502,3,8,9,14,18,2,-1,1,-1,4,0,2,2,-2,-1,-1,-3,4,13,3,2,3,13,2,2,3
6502,4,16,13,12,19,0,1,2,3,4,2,2,4,-4,-1,0,-1,13,12,13,2,13,13,13,2,2
6503,0,6,5,14,17,-1,1,2,-1,1,2,4,1,-2,-1,-2,-2,12,2,4,2,12,2,4,2,4
6503,1,16,13,8,9,6,2,-2,0,6,4,2,1,0,-2,-4,-1,2,3,13,13,2,4,13,13,1
6503,2,1,2,3,19,-2,0,5,2,1,2,6,3,-3,-2,-1,-1,9,13,10,2,11,13,13,2,2
6503,3,20,4,10,11,-3,1,1,2,0,2,2,2,-3,-1,-1,0,10,2,6,3,10,2,6,3,2
6503,4,12,15,7,18,3,1,1,1,3,2,3,3,0,-1,-2,-2,12,2,7,6,13,2,8,7,3
6504,0,12,7,11,14,2,1,1,5,3,3,1,5,-1,-2,0,0,8,5,11,2,10,7,13,2,4
6504,1,13,5,10,18,1,0,-1,5,2,1,1,6,-1,-1,-2,-1,5,5,13,2,7,7,13,2,4
6504,2,4,20,19,9,1,-1,-1,0,3,1,0,2,-2,-2,-1,-2,6,7,2,13,9,9,2,13,2
6504,3,15,1,6,17,1,2,-1,5,2,3,0,6,-1,-1,-1,-1,2,4,13,3,2,4,13,3,1
6504,4,16,2,3,8,0,-2,1,3,1,2,3,4,-1,-4,-2,-1,2,10,9,2,2,10,9,2,4
6505,0,6,1,10,17,0,3,1,2,1,4,2,3,-1,-1,-1,-1,13,2,13,2,13,2,13,2,4
6505,1,7,16,20,14,2,1,1,0,2,2,1,2,0,-1,0,-2,6,3,2,8,6,3,2,8,2
6505,2,19,4,3,12,0,2,1,0,2,4,4,1,-2,-2,-3,-1,2,2,12,5,2,3,13,6,2
6505,3,11,5,9,13,3,2,1,-1,3,3,2,2,0,-1,-1,-3,12,2,11,3,13,2,13,3,2
6505,4,15,2,8,18,5,6,-3,2,5,6,2,2,0,0,-5,0,2,8,13,12,2,12,13,13,1
6506,0,16,10,9,8,7,-2,1,-3,7,0,1,2,0,-2,0,-5,2,13,13,13,2,13,13,13,1
6506,1,12,20,17,13,2,2,-1,-1,2,2,2,2,0,0,-3,-3,6,2,6,5,7,2,7,6,2
6506,2,14,4,7,18,3,0,2,2,5,3,2,5,-2,-3,0,-3,5,4,2,4,5,4,2,4,2
6506,3,11,3,15,1,1,1,2,0,1,3,2,2,0,-2,0,-2,13,13,2,4,13,13,2,6,2
6506,4,5,2,6,19,2,2,-1,0,3,2,1,2,-1,0,-2,-2,4,10,13,2,6,13,13,2,3
6507,0,19,11,6,12,0,2,2,3,2,2,3,3,-2,0,-1,0,2,13,5,2,2,13,5,2,1
6507,1,16,7,20,10,3,0,-1,1,4,1,1,1,-1,-1,-2,0,2,5,4,8,2,6,4,8,1
6507,2,1,5,3,2,1,4,0,0,2,5,3,1,-1,-1,-3,-1,3,2,13,6,2,2,13,6,2
6507,3,8,18,13,15,3,0,-1,-2,4,2,1,1,-1,-2,-2,-3,9,10,5,2,12,13,7,2,4
6507,4,17,14,9,4,0,2,-1,0,0,3,0,0,0,-1,-1,0,4,5,13,2,4,5,13,2,1
6508,0,20,10,8,4,3,0,0,-1,3,2,3,0,0,-2,-3,-1,2,13,12,3,2,13,13,3,4
6508,1,11,5,18,13,3,-1,3,3,3,0,3,3,0,-1,0,0,13,12,3,2,13,13,3,2,4
6508,2,1,16,6,9,2,-1,-1,1,6,3,0,1,-4,-4,-1,0,2,4,4,4,2,4,4,4,3
6508,3,17,14,3,19,4,3,3,0,4,3,4,2,0,0,-1,-2,2,7,13,2,2,7,13,2,4
6508,4,7,15,12,2,0,1,3,3,1,3,5,4,-1,-2,-2,-1,13,2,6,5,13,2,7,7,2
6509,0,15,9,18,16,0,1,-2,2,2,1,1,2,-2,0,-3,0,2,13,13,2,2,13,13,2,1
6509,1,7,20,13,6,3,1,0,-2,3,1,4,0,0,0,-4,-2,3,2,4,11,3,2,4,12,2
6509,2,1,19,8,4,-1,0,3,-1,1,2,4,1,-2,-2,-1,-2,3,2,6,4,3,2,6,5,1
6509,3,11,17,12,10,0,2,2,-3,2,4,2,0,-2,-2,0,-3,13,2,2,13,13,2,2,13,3
6509,4,2,14,3,5,4,1,4,0,4,1,4,1,0,0,0,-1,3,7,6,2,3,7,6,2,1
6510,0,13,20,9,12,0,0,0,1,3,2,2,3,-3,-2,-2,-2,4,2,13,3,4,2,13,3,2
6510,1,2,10,19,16,-3,-1,-3,2,1,0,0,2,-4,-1,-3,0,13,13,4,2,13,13,6,2,4
6510,2,8,17,4,1,2,1,0,0,4,2,1,2,-2,-1,-1,-2,13,5,4,2,13,6,4,2,4
6510,3,14,5,15,11,1,1,-1,2,1,1,1,2,0,0,-2,0,13,5,2,7,13,7,2,9,2
6510,4,6,18,7,3,1,2,0,2,1,3,1,4,0,-1,-1,-2,5,3,3,5,5,3,3,5,3
6511,0,13,17,15,11,1,-1,3,-1,3,1,3,0,-2,-2,0,-1,13,13,2,13,13,13,2,13,3
6511,1,10,16,6,18,0,1,0,1,2,3,1,3,-2,-2,-1,-2,13,2,3,3,13,2,3,2,2
6511,2,9,20,14,19,2,0,-1,2,2,0,1,2,0,0,-2,0,13,9,13,2,13,10,13,2,4
6511,3,5,3,8,4,0,5,1,-1,1,5,4,1,-1,0,-3,-2,4,3,7,3,4,3,7,3,2
6511,4,2,12,1,7,1,1,3,0,4,2,3,1,-3,-1,0,-1,13,13,2,9,13,13,2,10,3
6512,0,3,11,4,15,2,-1,3,4,2,1,4,4,0,-2,-1,0,13,13,11,2,13,13,13,2,4
6512,1,18,7,6,13,2,2,0,-2,5,3,1,1,-3,-1,-1,-3,10,2,4,3,10,2,4,3,4
6512,2,19,17,10,1,0,-1,-2,2,1,1,1,3,-1,-2,-3,-1,3,10,13,2,3,13,13,2,4
6512,3,2,14,12,5,4,1,5,1,5,3,5,1,-1,-2,0,0,5,13,2,2,4,13,2,2,3
6512,4,8,9,16,20,-2,1,3,0,1,2,4,1,-3,-1,-1,-1,13,13,2,2,13,13,2,2,4
6513,0,16,2,12,13,2,2,4,3,3,4,6,3,-1,-2,-2,0,4,11,5,2,4,12,5,2,3
6513,1,10,9,11,4,-1,0,2,1,1,1,2,2,-2,-1,0,-1,13,13,5,2,13,13,7,2,3
6513,2,20,3,18,19,2,2,0,0,2,3,3,2,0,-1,-3,-2,3,13,13,2,4,13,13,2,4
6513,3,1,8,6,15,4,-2,2,3,5,1,2,3,-1,-3,0,0,5,13,13,2,7,13,13,2,1
6513,4,5,14,17,7,3,4,1,2,4,4,4,3,-1,0,-3,-1,3,5,4,3,3,5,4,3,1
6514,0,19,4,2,7,1,2,4,3,1,2,6,3,0,0,-2,0,2,4,5,4,2,4,5,4,3
6514,1,15,20,11,6,3,-1,-1,-1,4,0,1,0,-1,-1,-2,-1,2,9,13,13,2,11,13,13,1
6514,2,16,8,12,5,-1,3,-1,2,1,4,1,4,-2,-1,-2,-2,4,4,13,2,5,5,13,2,1
6514,3,13,10,3,17,1,1,3,2,3,2,4,2,-2,-1,-1,0,4,13,12,2,6,13,13,2,4
6514,4,14,18,9,1,1,1,0,2,2,2,2,3,-1,-1,-2,-1,13,5,13,2,13,7,13,2,1
6515,0,8,15,13,10,2,-1,1,0,4,2,2,0,-2,-3,-1,0,10,2,3,12,12,2,3,13,3
6515,1,17,20,7,3,1,2,0,1,2,3,2,2,-1,-1,-2,-1,3,2,4,9,3,2,4,10,2
6515,2,1,11,18,16,5,-1,2,6,5,0,2,6,0,-1,0,0,2,13,13,2,2,13,13,2,1
6515,3,14,6,12,5,2,-2,0,1,3,0,2,3,-1,-2,-2,-2,4,6,6,2,5,6,7,2,4
6515,4,4,9,19,2,0,-2,-1,3,1,1,0,4,-1,-3,-1,-1,5,13,2,2,4,13,2,3,3
6516,0,17,11,16,20,2,0,3,0,2,1,5,1,0,-1,-2,-1,3,13,2,2,3,13,2,2,4
6516,1,4,6,19,18,0,0,-1,1,0,1,1,2,0,-1,-2,-1,5,12,2,3,5,12,2,3,4
6516,2,5,1,9,3,0,5,0,2,2,6,0,3,-2,-1,0,-1,10,2,13,8,13,2,13,10,2
6516,3,10,8,14,13,-1,0,0,1,1,3,2,3,-2,-3,-2,-2,13,9,5,2,13,11,7,2,1
6516,4,12,2,7,15,-1,-2,4,1,1,2,4,1,-2,-4,0,0,13,13,6,2,13,13,7,2,4
6517,0,20,17,14,6,2,-1,3,-1,2,2,3,2,0,-3,0,-3,2,5,3,8,2,5,3,8,4
6517,1,13,9,2,19,0,0,3,-1,2,2,4,1,-2,-2,-1,-2,6,13,4,2,7,13,6,2,4
6517,2,10,12,11,15,-1,5,-1,4,1,6,1,5,-2,-1,-2,-1,13,10,13,2,13,13,13,2,4
6517,3,1,5,8,18,1,0,3,0,3,2,5,2,-2,-2,-2,-2,2,5,4,4,2,6,5,6,3
6517,4,7,16,4,3,3,-1,0,3,4,1,1,4,-1,-2,-1,-1,4,4,3,5,4,4,3,5,4
6518,0,18,15,20,8,2,1,0,1,2,3,1,4,0,-2,-1,-3,10,2,4,10,13,2,6,13,2
6518,1,2,5,17,4,2,1,2,1,4,2,3,2,-2,-1,-1,-1,8,5,2,2,8,5,2,2,4
6518,2,13,1,7,10,-1,-2,3,1,1,1,3,1,-2,-3,0,0,9,3,2,7,9,3,2,7,4
6518,3,14,6,9,3,3,-2,0,1,3,0,1,4,0,-2,-1,-3,2,5,7,4,2,6,8,5,3
6518,4,11,12,19,16,2,1,3,-2,3,2,3,1,-1,-1,0,-3,13,13,2,9,13,13,2,12,3
6519,0,18,9,3,2,2,-1,-2,-1,4,0,1,2,-2,-1,-3,-3,3,7,8,2,3,7,8,2,4
6519,1,20,10,15,16,2,-2,0,2,2,0,1,3,0,-2,-1,-1,4,13,2,4,4,13,2,4,3
6519,2,11,19,1,4,4,-1,0,0,4,1,1,3,0,-2,-1,-3,13,4,2,5,13,4,2,5,1
6519,3,12,5,8,13,2,2,0,0,2,2,2,2,0,0,-2,-2,5,2,12,3,5,2,12,3,4
6519,4,6,17,14,7,1,2,1,1,1,2,2,2,0,0,-1,-1,11,2,7,3,11,2,7,3,4
6520,0,3,9,8,14,-1,0,2,4,2,1,3,5,-3,-1,-1,-1,13,13,6,2,13,13,7,2,4
6520,1,6,17,7,12,-2,3,3,3,0,5,3,3,-2,-2,0,0,13,3,3,2,13,2,2,2,2
6520,2,13,1,10,5,-1,-1,0,0,0,0,1,1,-1,-1,-1,-1,7,2,13,2,7,2,13,2,1
6520,3,20,15,18,2,-1,2,1,6,1,4,1,6,-2,-2,0,0,13,2,12,3,13,2,13,3,2
6520,4,19,16,11,4,-4,4,0,0,0,4,2,2,-4,0,-2,-2,13,2,13,3,13,2,13,3,2
6521,0,18,3,2,14,3,1,0,3,4,3,3,4,-1,-2,-3,-1,3,11,7,2,3,12,7,2,4
6521,1,17,11,4,12,1,2,1,3,3,2,2,3,-2,0,-1,0,5,10,3,2,5,10,3,2,2
6521,2,1,15,7,8,3,1,0,1,4,2,2,3,-1,-1,-2,-2,3,2,11,13,4,2,13,13,2
6521,3,16,20,6,5,0,-1,-4,4,1,1,0,4,-1,-2,-4,0,6,10,13,2,7,13,13,2,1
6521,4,13,19,10,9,-1,1,0,0,2,2,3,0,-3,-1,-3,0,11,2,13,11,13,2,13,13,2
6522,0,10,5,19,18,0,-1,-1,3,1,0,1,3,-1,-1,-2,0,13,8,2,2,13,8,2,2,4
6522,1,13,9,14,11,-1,0,1,2,1,0,1,2,-2,0,0,0,4,13,3,2,3,13,2,2,1
6522,2,16,20,3,2,2,1,1,0,4,1,4,2,-2,0,-3,-2,3,2,13,5,3,2,13,5,2
6522,3,7,15,4,8,1,0,0,1,1,1,1,2,0,-1,-1,-1,13,2,4,11,13,2,6,13,2
6522,4,17,1,12,6,2,2,2,-2,4,2,3,0,-2,0,-1,-2,7,2,5,13,9,2,7,13,2
6523,0,5,14,20,3,-1,1,0,4,0,2,2,4,-1,-1,-2,0,5,7,2,3,5,7,2,3,2
6523,1,2,19,10,16,5,-2,-2,6,5,0,1,6,0,-2,-3,0,6,7,13,2,7,9,13,2,1
6523,2,7,13,18,6,1,1,1,1,3,2,2,2,-2,-1,-1,-1,5,3,4,3,5,3,4,3,4
6523,3,11,9,17,8,1,-1,0,3,2,1,3,4,-1,-2,-3,-1,7,13,2,2,8,13,2,2,4
6523,4,12,1,4,15,-1,-1,2,-1,1,1,3,0,-2,-2,-1,-1,13,6,5,2,13,7,7,2,4
6524,0,8,11,10,18,4,5,0,-1,5,5,1,2,-1,0,-1,-3,4,2,9,4,4,2,9,4,2
6524,1,4,7,12,3,-1,2,-1,1,0,3,2,4,-1,-1,-3,-3,4,2,5,5,4,2,5,5,4
6524,2,9,15,20,2,0,1,0,1,1,2,1,3,-1,-1,-1,-2,13,2,5,7,13,2,7,9,2
6524,3,14,5,16,6,0,2,1,0,2,2,2,1,-2,0,-1,-1,13,2,2,5,13,2,2,5,3
6524,4,17,1,13,19,-1,1,-1,2,2,3,2,2,-3,-2,-3,0,13,3,13,2,13,4,13,2,4
6525,0,13,10,11,2,-1,0,0,3,2,2,1,3,-3,-2,-1,0,7,13,8,2,9,13,10,2,4
6525,1,17,4,12,19,2,0,2,1,2,1,4,2,0,-1,-2,-1,4,12,10,2,6,13,13,2,4
6525,2,1,16,14,6,4,2,0,-1,5,3,2,0,-1,-1,-2,-1,2,3,10,12,2,3,13,13,1
6525,3,20,8,7,15,2,1,1,1,2,3,2,2,0,-2,-1,-1,5,13,13,2,7,13,13,2,4
6525,4,5,3,18,9,1,3,1,0,2,4,3,1,-1,-1,-2,-1,2,6,3,7,2,6,3,7,1
6526,0,2,6,11,8,1,-1,2,2,3,0,3,4,-2,-1,-1,-2,4,5,4,2,4,5,4,2,1
6526,1,14,13,18,7,1,0,0,1,2,2,2,2,-1,-2,-2,-1,6,4,5,2,6,4,5,2,4
